ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12066090,JD250315,06/01/2020 10:20:00 PM,116XX S LOOMIS ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0524,005,34,53,08A,1169088,1827621,2020,06/08/2020 03:50:25 PM,41.682500489,-87.656668814,"(41.682500489, -87.656668814)"
12070625,JD255530,06/01/2020 01:36:00 AM,001XX N LEAVITT ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1223,012,27,28,06,,,2020,06/08/2020 03:50:25 PM,,,
12066471,JD251015,06/01/2020 11:30:00 AM,071XX S HARVARD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0731,007,6,69,11,1175193,1857637,2020,06/08/2020 03:50:25 PM,41.764734721,-87.633427556,"(41.764734721, -87.633427556)"
12066254,JD250460,06/01/2020 10:39:00 PM,003XX W 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,0623,006,17,44,05,1175226,1852558,2020,06/08/2020 03:50:25 PM,41.750796602,-87.633458052,"(41.750796602, -87.633458052)"
12065549,JD249541,06/01/2020 08:50:00 AM,001XX W 111TH ST,0610,BURGLARY,FORCIBLE ENTRY,MEDICAL / DENTAL OFFICE,false,false,0513,005,34,49,05,1177328,1831348,2020,06/08/2020 03:50:25 PM,41.692546378,-87.626393601,"(41.692546378, -87.626393601)"
12065082,JD249408,06/01/2020 05:24:00 AM,045XX W NORTH AVE,0850,THEFT,ATTEMPT THEFT,BANK,true,false,2533,025,37,23,06,1146066,1910251,2020,06/08/2020 03:50:25 PM,41.909715599,-87.73885249,"(41.909715599, -87.73885249)"
12066014,JD250467,06/01/2020 11:50:00 PM,070XX S INDIANA AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,GAS STATION,true,false,0322,003,6,69,18,1178814,1858288,2020,06/08/2020 03:50:25 PM,41.766439517,-87.620135898,"(41.766439517, -87.620135898)"
12065851,JD250160,06/01/2020 03:00:00 AM,088XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,2221,022,21,71,05,1167219,1846022,2020,06/08/2020 03:50:25 PM,41.733035863,-87.662986132,"(41.733035863, -87.662986132)"
12066715,JD251301,06/01/2020 08:30:00 PM,008XX N RICHMOND ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,false,false,1211,012,26,24,20,1156566,1905674,2020,06/08/2020 03:50:25 PM,41.896949739,-87.70040377,"(41.896949739, -87.70040377)"
12065987,JD250439,06/01/2020 11:14:00 PM,040XX N KIMBALL AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,true,false,1723,017,35,16,18,1152995,1926881,2020,06/08/2020 03:50:25 PM,41.955215043,-87.712956034,"(41.955215043, -87.712956034)"
12065324,JD249588,06/01/2020 09:35:00 AM,009XX N LARAMIE AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,STREET,false,false,1524,015,37,25,03,1141518,1905853,2020,06/08/2020 03:50:25 PM,41.897732265,-87.755668932,"(41.897732265, -87.755668932)"
12065281,JD249687,06/01/2020 09:45:00 AM,081XX W SCHOOL ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,VEHICLE NON-COMMERCIAL,true,false,1631,016,38,17,26,1121084,1920887,2020,06/08/2020 03:50:25 PM,41.939340711,-87.830398658,"(41.939340711, -87.830398658)"
12065905,JD250355,06/01/2020 09:40:00 PM,036XX W DIVISION ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1112,011,27,23,24,1151666,1907748,2020,06/08/2020 03:50:25 PM,41.902738782,-87.718346215,"(41.902738782, -87.718346215)"
12064850,JD249229,06/01/2020 01:21:00 AM,035XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,false,false,1731,017,30,16,14,1149101,1923223,2020,06/08/2020 03:50:25 PM,41.945253664,-87.727366304,"(41.945253664, -87.727366304)"
12065725,JD250118,06/01/2020 04:00:00 PM,032XX N KARLOV AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1731,017,30,16,03,1148485,1921431,2020,06/08/2020 03:50:25 PM,41.940348195,-87.72967689,"(41.940348195, -87.72967689)"
12065703,JD250136,06/01/2020 05:00:00 PM,026XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,2521,025,31,19,08B,1143953,1916893,2020,06/08/2020 03:50:25 PM,41.927981856,-87.746447869,"(41.927981856, -87.746447869)"
12065220,JD249355,06/01/2020 03:59:00 AM,050XX W MADISON ST,0553,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1533,015,28,25,04A,1142891,1899556,2020,06/08/2020 03:50:25 PM,41.880427066,-87.750783005,"(41.880427066, -87.750783005)"
12065967,JD250421,06/01/2020 10:29:00 PM,049XX W HIRSCH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,false,false,2533,025,37,25,15,1143261,1908860,2020,06/08/2020 03:50:25 PM,41.905951428,-87.749191798,"(41.905951428, -87.749191798)"
12065580,JD249942,06/01/2020 01:39:00 PM,045XX N MAGNOLIA AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,STREET,false,true,1913,019,46,3,04B,1167101,1930317,2020,06/08/2020 03:50:25 PM,41.964351639,-87.661000678,"(41.964351639, -87.661000678)"
12065923,JD250345,06/01/2020 09:25:00 PM,012XX W LAWRENCE AVE,0553,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,true,false,2033,020,47,3,04A,1167059,1932012,2020,06/08/2020 03:50:25 PM,41.969003683,-87.661106204,"(41.969003683, -87.661106204)"
12067353,JD251960,06/01/2020 09:00:00 AM,111XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,false,false,2233,022,34,49,05,1172970,1830962,2020,06/08/2020 03:50:25 PM,41.691584176,-87.642360277,"(41.691584176, -87.642360277)"
12067995,JD252386,06/01/2020 01:00:00 PM,007XX N MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,1833,018,2,8,05,1177294,1905494,2020,06/08/2020 03:50:25 PM,41.896010965,-87.624279065,"(41.896010965, -87.624279065)"
12066030,JD250425,06/01/2020 10:59:00 PM,049XX S CAMPBELL AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,0923,009,14,63,08B,1160536,1871810,2020,06/08/2020 03:50:25 PM,41.803942083,-87.686759042,"(41.803942083, -87.686759042)"
12065859,JD250165,06/01/2020 05:52:00 PM,020XX W 62ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0714,007,16,67,15,1163996,1863534,2020,06/08/2020 03:50:25 PM,41.781159572,-87.674302081,"(41.781159572, -87.674302081)"
12066177,JD250384,06/01/2020 10:40:00 PM,015XX W VAN BUREN ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,STREET,false,false,1231,012,28,28,03,1165959,1898240,2020,06/08/2020 03:50:25 PM,41.876354945,-87.666117075,"(41.876354945, -87.666117075)"
12064931,JD249312,06/01/2020 02:26:00 AM,005XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,0124,001,11,28,26,1172744,1894970,2020,06/08/2020 03:50:25 PM,41.867234401,-87.641301791,"(41.867234401, -87.641301791)"
12065525,JD249856,06/01/2020 01:00:00 AM,017XX W DIVISION ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1424,014,1,24,03,1164613,1908046,2020,06/08/2020 03:50:25 PM,41.903291974,-87.67078112,"(41.903291974, -87.67078112)"
12065541,JD249873,06/01/2020 12:00:00 PM,011XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1531,015,37,25,08B,1142154,1907121,2020,06/08/2020 03:50:25 PM,41.901200028,-87.753301455,"(41.901200028, -87.753301455)"
12066110,JD250080,06/01/2020 04:00:00 PM,019XX W 58TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0715,007,15,67,04B,1164242,1866196,2020,06/08/2020 03:50:25 PM,41.788459267,-87.673325275,"(41.788459267, -87.673325275)"
12065004,JD249277,06/01/2020 12:30:00 AM,040XX N CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,false,false,1624,016,45,15,05,1143644,1926627,2020,06/08/2020 03:50:25 PM,41.954698652,-87.747338823,"(41.954698652, -87.747338823)"
12064953,JD249293,06/01/2020 02:49:00 AM,070XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ATM (AUTOMATIC TELLER MACHINE),false,false,2411,024,50,2,14,1159045,1946558,2020,06/08/2020 03:50:25 PM,42.009087258,-87.690171862,"(42.009087258, -87.690171862)"
12065379,JD249669,06/01/2020 10:50:00 AM,061XX W 63RD PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0812,008,13,64,26,1136579,1861788,2020,06/08/2020 03:50:25 PM,41.776900877,-87.774861929,"(41.776900877, -87.774861929)"
12065811,JD250060,06/01/2020 11:00:00 AM,029XX S MICHIGAN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,VEHICLE - DELIVERY TRUCK,false,false,0133,001,3,35,03,1177662,1885591,2020,06/08/2020 03:50:25 PM,41.841387584,-87.623531928,"(41.841387584, -87.623531928)"
12065469,JD249883,06/01/2020 01:00:00 PM,046XX W DIVERSEY AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,SMALL RETAIL STORE,false,false,2521,025,31,20,24,1144944,1918212,2020,06/08/2020 03:50:25 PM,41.931582647,-87.742772889,"(41.931582647, -87.742772889)"
12064967,JD249335,06/01/2020 01:30:00 AM,056XX W FULLERTON AVE,031A,ROBBERY,ARMED - HANDGUN,OTHER (SPECIFY),false,false,2515,025,30,19,03,1138179,1915386,2020,06/08/2020 03:50:25 PM,41.923952971,-87.767701998,"(41.923952971, -87.767701998)"
12066131,JD250458,06/01/2020 11:42:00 PM,015XX S SPAULDING AVE,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1022,010,24,29,08B,1154612,1892352,2020,06/08/2020 03:50:25 PM,41.860432136,-87.707937086,"(41.860432136, -87.707937086)"
12066236,JD249217,06/01/2020 12:49:00 AM,011XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1924,019,44,6,14,1167962,1921396,2020,06/08/2020 03:50:25 PM,41.939853474,-87.658093467,"(41.939853474, -87.658093467)"
12065944,JD250390,06/01/2020 10:00:00 PM,031XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,DRUG STORE,false,false,1733,017,33,16,14,1154535,1926422,2020,06/08/2020 03:50:25 PM,41.953924785,-87.707307,"(41.953924785, -87.707307)"
12066312,JD250793,06/01/2020 11:00:00 PM,061XX N MILWAUKEE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1611,016,39,10,06,1133589,1940599,2020,06/08/2020 03:50:25 PM,41.993221857,-87.783973847,"(41.993221857, -87.783973847)"
12068611,JD253408,06/01/2020 04:02:00 PM,013XX N PULASKI RD,0820,THEFT,$500 AND UNDER,PAWN SHOP,false,false,2534,025,27,23,06,1149470,1908728,2020,06/08/2020 03:50:25 PM,41.905470917,-87.726387108,"(41.905470917, -87.726387108)"
12065915,JD250109,06/01/2020 04:10:00 PM,016XX N THROOP ST,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,true,false,1433,014,2,24,15,1167403,1911234,2020,06/08/2020 03:50:25 PM,41.91198046,-87.660441044,"(41.91198046, -87.660441044)"
12065401,JD249445,06/01/2020 02:13:00 AM,033XX N MILWAUKEE AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,1731,017,30,16,05,1148662,1922122,2020,06/08/2020 03:50:25 PM,41.942240935,-87.729008445,"(41.942240935, -87.729008445)"
12065893,JD250302,06/01/2020 08:00:00 PM,115XX S PARNELL AVE,0810,THEFT,OVER $500,STREET,false,false,0524,005,34,53,06,1174704,1828393,2020,06/08/2020 03:50:25 PM,41.684496098,-87.636088044,"(41.684496098, -87.636088044)"
12065604,JD250019,06/01/2020 01:00:00 PM,055XX W CHICAGO AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1524,015,37,25,06,1139199,1904791,2020,06/08/2020 03:50:25 PM,41.894860538,-87.764212366,"(41.894860538, -87.764212366)"
12065092,JD249426,06/01/2020 07:10:00 AM,055XX W NORTH AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,false,false,2532,025,37,25,15,1139317,1910091,2020,06/08/2020 03:50:25 PM,41.909402222,-87.763649712,"(41.909402222, -87.763649712)"
12066922,JD251547,06/01/2020 12:00:00 PM,041XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,false,false,1132,011,28,26,06,1148883,1898366,2020,06/08/2020 03:50:25 PM,41.877047854,-87.728811542,"(41.877047854, -87.728811542)"
12066997,JD250743,06/01/2020 08:25:00 PM,006XX W WAYMAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1214,012,42,28,14,1171706,1902341,2020,06/08/2020 03:50:25 PM,41.88748383,-87.644895356,"(41.88748383, -87.644895356)"
12065996,JD250483,06/01/2020 11:45:00 PM,035XX N PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,false,false,1731,017,30,16,05,1149100,1923240,2020,06/08/2020 03:50:25 PM,41.945300333,-87.727369538,"(41.945300333, -87.727369538)"
12066051,JD250468,06/01/2020 11:53:00 PM,024XX S LEAVITT ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1034,010,25,31,15,1162091,1887646,2020,06/08/2020 03:50:25 PM,41.847365625,-87.68061479,"(41.847365625, -87.68061479)"
12065857,JD250190,06/01/2020 04:59:00 PM,061XX N BROADWAY,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,2433,024,48,77,18,1167191,1940844,2020,06/08/2020 03:50:25 PM,41.993236093,-87.660365696,"(41.993236093, -87.660365696)"
12066516,JD250905,06/01/2020 09:00:00 AM,089XX S HARPER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0413,004,8,48,06,1188007,1846099,2020,06/08/2020 03:50:25 PM,41.732777631,-87.586828183,"(41.732777631, -87.586828183)"
12070972,JD255993,06/01/2020 09:00:00 AM,097XX S HALSTED ST,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,2223,022,34,73,11,,,2020,06/08/2020 03:50:25 PM,,,
12065574,JD249524,06/01/2020 07:00:00 AM,021XX W VAN BUREN ST,0560,ASSAULT,SIMPLE,STREET,false,true,1225,012,27,28,08A,1162277,1898147,2020,06/08/2020 03:50:25 PM,41.876177493,-87.679638733,"(41.876177493, -87.679638733)"
12066731,JD250077,06/01/2020 04:35:00 PM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0914,009,11,60,05,1172041,1884337,2020,06/08/2020 03:50:25 PM,41.83807212,-87.644195859,"(41.83807212, -87.644195859)"
12066243,JD250688,06/01/2020 06:00:00 PM,046XX S TRUMBULL AVE,0810,THEFT,OVER $500,STREET,false,false,0821,008,14,58,06,1154253,1873703,2020,06/08/2020 03:50:25 PM,41.809264126,-87.70975185,"(41.809264126, -87.70975185)"
12065740,JD250054,06/01/2020 03:45:00 PM,028XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1931,019,32,5,06,1162340,1918779,2020,06/08/2020 03:50:25 PM,41.932791929,-87.678829433,"(41.932791929, -87.678829433)"
12065682,JD250106,06/01/2020 04:30:00 PM,001XX E 75TH ST,3760,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,STREET,true,false,0323,003,6,69,24,1178634,1855322,2020,06/08/2020 03:50:25 PM,41.758304581,-87.620885702,"(41.758304581, -87.620885702)"
12066036,JD250514,06/01/2020 11:30:00 PM,063XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,008,13,65,14,1150787,1862488,2020,06/08/2020 03:50:25 PM,41.778556782,-87.722756805,"(41.778556782, -87.722756805)"
12065025,JD249310,06/01/2020 02:28:00 AM,033XX N HARDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1732,017,30,21,08A,1149471,1921951,2020,06/08/2020 03:50:25 PM,41.941756007,-87.726039439,"(41.941756007, -87.726039439)"
12065252,JD249526,06/01/2020 01:30:00 AM,018XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,1235,012,11,31,14,1171322,1891334,2020,06/08/2020 03:50:25 PM,41.857288275,-87.646628885,"(41.857288275, -87.646628885)"
12065898,JD250028,06/01/2020 02:48:00 PM,085XX S DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0614,006,21,71,15,1164508,1848077,2020,06/08/2020 03:50:25 PM,41.738732607,-87.672860063,"(41.738732607, -87.672860063)"
12067426,JD252049,06/01/2020 01:00:00 PM,033XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,false,false,1925,019,44,6,26,1171549,1922721,2020,06/08/2020 03:50:25 PM,41.943411035,-87.644871123,"(41.943411035, -87.644871123)"
12065070,JD249331,06/01/2020 02:15:00 AM,014XX E HYDE PARK BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,false,false,0234,002,4,41,14,1186876,1871476,2020,06/08/2020 03:50:25 PM,41.802441213,-87.590168229,"(41.802441213, -87.590168229)"
12064864,JD249249,06/01/2020 01:36:00 AM,084XX S COLFAX AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,ALLEY,false,false,0423,004,7,46,15,1194964,1849600,2020,06/08/2020 03:50:25 PM,41.742216265,-87.561226928,"(41.742216265, -87.561226928)"
12064940,JD249262,06/01/2020 01:44:00 AM,039XX W ADAMS ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1122,011,28,26,04B,1150260,1898724,2020,06/08/2020 03:50:25 PM,41.87800352,-87.723746226,"(41.87800352, -87.723746226)"
12066169,JD250453,06/01/2020 11:32:00 PM,024XX W DIVERSEY AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1411,014,32,22,05,1159637,1918528,2020,06/08/2020 03:50:25 PM,41.932159362,-87.688769632,"(41.932159362, -87.688769632)"
25154,JD249935,06/01/2020 03:14:00 PM,073XX S SEELEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1163961,1856072,2020,06/08/2020 03:50:25 PM,41.760683563,-87.67463992,"(41.760683563, -87.67463992)"
12065330,JD249479,06/01/2020 02:00:00 AM,052XX W MADISON ST,3400,PUBLIC PEACE VIOLATION,LOOTING,SMALL RETAIL STORE,false,false,1522,015,29,25,24,1141177,1899516,2020,06/08/2020 03:50:25 PM,41.880349054,-87.757077713,"(41.880349054, -87.757077713)"
12065494,JD249842,06/01/2020 01:25:00 PM,009XX W 54TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0934,009,20,61,08B,1171009,1868996,2020,06/08/2020 03:50:25 PM,41.795997549,-87.648431423,"(41.795997549, -87.648431423)"
12066091,JD250372,06/01/2020 09:52:00 PM,033XX W LE MOYNE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,true,false,1422,014,26,23,15,1153851,1909770,2020,06/08/2020 03:50:25 PM,41.908244071,-87.710266329,"(41.908244071, -87.710266329)"
12069342,JD249176,06/01/2020 12:04:00 AM,031XX W TOUHY AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2411,024,50,2,05,1154205,1947541,2020,06/08/2020 03:50:25 PM,42.011883046,-87.707953271,"(42.011883046, -87.707953271)"
12065244,JD249507,06/01/2020 07:26:00 AM,020XX N MILWAUKEE AVE,0620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,false,false,1431,014,1,22,05,1159682,1913243,2020,06/08/2020 03:50:25 PM,41.917656022,-87.688750258,"(41.917656022, -87.688750258)"
12065017,JD249358,06/01/2020 04:19:00 AM,062XX S ASHLAND AVE,1020,ARSON,BY FIRE,RESTAURANT,false,false,0713,007,16,67,09,1166738,1863437,2020,06/08/2020 03:50:25 PM,41.780835284,-87.664252074,"(41.780835284, -87.664252074)"
12065534,JD249895,06/01/2020 02:00:00 PM,054XX W WEST END AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1523,015,28,25,04A,1139795,1900937,2020,06/08/2020 03:50:25 PM,41.884273812,-87.762117616,"(41.884273812, -87.762117616)"
12066067,JD250387,06/01/2020 08:46:00 PM,047XX N BROADWAY,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,true,false,1913,019,46,3,24,1167674,1931491,2020,06/08/2020 03:50:25 PM,41.967560778,-87.658859952,"(41.967560778, -87.658859952)"
12066002,JD250373,06/01/2020 04:00:00 PM,025XX S ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1033,010,12,30,14,1156107,1886787,2020,06/08/2020 03:50:25 PM,41.845131137,-87.702599333,"(41.845131137, -87.702599333)"
12069948,JD253836,06/01/2020 08:15:00 AM,007XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0624,006,6,69,05,,,2020,06/08/2020 03:50:25 PM,,,
12065430,JD249346,06/01/2020 03:18:00 AM,006XX N CLARK ST,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,CONVENIENCE STORE,false,false,1832,018,42,8,04B,1175428,1904392,2020,06/08/2020 03:50:25 PM,41.893029132,-87.631165542,"(41.893029132, -87.631165542)"
12065793,JD250147,06/01/2020 04:50:00 PM,040XX N KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,1724,017,33,16,05,1154337,1926611,2020,06/08/2020 03:50:25 PM,41.954447381,-87.708029804,"(41.954447381, -87.708029804)"
12064946,JD249317,06/01/2020 01:30:00 AM,008XX W 111TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESTAURANT,false,false,2233,022,34,75,04B,1172854,1831241,2020,06/08/2020 03:50:25 PM,41.692352348,-87.642776777,"(41.692352348, -87.642776777)"
12065922,JD250296,06/01/2020 08:00:00 PM,034XX W 53RD PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0822,008,14,63,15,1154446,1868934,2020,06/08/2020 03:50:25 PM,41.796173479,-87.709170975,"(41.796173479, -87.709170975)"
12064975,JD249295,06/01/2020 02:42:00 AM,027XX N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1935,019,43,7,14,1171625,1918603,2020,06/08/2020 03:50:25 PM,41.932109404,-87.644713367,"(41.932109404, -87.644713367)"
12065951,JD250370,06/01/2020 10:10:00 PM,046XX S CALIFORNIA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0922,009,15,58,15,1158479,1873868,2020,06/08/2020 03:50:25 PM,41.809631718,-87.69424704,"(41.809631718, -87.69424704)"
12066765,JD251321,06/01/2020 12:30:00 PM,011XX N AVERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1112,011,37,23,14,1150507,1907377,2020,06/08/2020 03:50:25 PM,41.901743443,-87.722613162,"(41.901743443, -87.722613162)"
12067772,JD252469,06/01/2020 04:11:00 PM,010XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,false,false,1232,012,25,28,14,1169648,1894883,2020,06/08/2020 03:50:25 PM,41.867063591,-87.652670109,"(41.867063591, -87.652670109)"
12066024,JD250120,06/01/2020 08:00:00 AM,046XX S WHIPPLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0922,009,15,58,07,1156817,1873723,2020,06/08/2020 03:50:25 PM,41.809267572,-87.700346949,"(41.809267572, -87.700346949)"
12065211,JD249428,06/01/2020 06:25:00 AM,063XX N MILWAUKEE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1611,016,39,10,05,1132767,1941747,2020,06/08/2020 03:50:25 PM,41.996386497,-87.786970585,"(41.996386497, -87.786970585)"
12065632,JD250039,06/01/2020 12:01:00 AM,012XX N PULASKI RD,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,2534,025,37,23,04B,1149498,1907791,2020,06/08/2020 03:50:25 PM,41.902899152,-87.72630861,"(41.902899152, -87.72630861)"
12066647,JD251183,06/01/2020 06:30:00 PM,024XX W CHARLESTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1431,014,1,22,07,1159783,1914089,2020,06/08/2020 03:50:25 PM,41.919975424,-87.688355804,"(41.919975424, -87.688355804)"
12067692,JD252437,06/01/2020 01:00:00 AM,027XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,1421,014,1,24,14,1158043,1910528,2020,06/08/2020 03:50:25 PM,41.910239494,-87.694846269,"(41.910239494, -87.694846269)"
12066803,JD250031,06/01/2020 03:57:00 PM,022XX W DEVON AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,2412,024,50,2,06,1160266,1942454,2020,06/08/2020 03:50:25 PM,41.997800496,-87.685793648,"(41.997800496, -87.685793648)"
12065566,JD249499,06/01/2020 06:30:00 AM,015XX N PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2534,025,26,23,05,1149436,1909960,2020,06/08/2020 03:50:25 PM,41.908852307,-87.726479986,"(41.908852307, -87.726479986)"
12066551,JD251115,06/01/2020 02:00:00 PM,048XX S VINCENNES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0223,002,3,38,07,1180404,1872882,2020,06/08/2020 03:50:25 PM,41.8064505,-87.613860385,"(41.8064505, -87.613860385)"
12065119,JD249388,06/01/2020 04:09:00 AM,049XX W FLOURNOY ST,0820,THEFT,$500 AND UNDER,WAREHOUSE,true,false,1533,015,29,25,06,1143761,1896506,2020,06/08/2020 03:50:25 PM,41.872041238,-87.747664833,"(41.872041238, -87.747664833)"
12066936,JD251593,06/01/2020 12:03:00 PM,021XX W 21ST PL,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,false,false,1234,012,25,31,24,1162514,1889721,2020,06/08/2020 03:50:25 PM,41.853050802,-87.679004351,"(41.853050802, -87.679004351)"
